artist,title,end_date,estimate_USD,price_USD,auction_site,year,artwork_type,edition,height_cm,width_cm,start_date,low_estimate,high_estimate,price,currency,low_estimate_USD,high_estimate_USD,estimateCurrency,type
Pablo Picasso,Nature morte,2015-11-08T07:00:00,,965000.0,Phillips,1937.0,oil,,15.9,22.2,2015-11-08T05:00:00,900000.0,1200000.0,965000.0,$,900000.0,1200000.0,,Oil Painting
Pablo Picasso,Nature morte,2015-11-08T07:00:00,,965000.0,Phillips,1937.0,oil,,15.9,22.2,2015-11-08T05:00:00,900000.0,1200000.0,965000.0,$,900000.0,1200000.0,,Oil Painting
Pablo Picasso,Nature morte,2015-11-08T07:00:00,,965000.0,Phillips,1937.0,oil,,15.9,22.2,2015-11-08T05:00:00,900000.0,1200000.0,965000.0,$,900000.0,1200000.0,,Oil Painting
Pablo Picasso,Buste de Mousquetaire,2015-05-14T06:00:00,,2629000.0,Phillips,1968.0,oil,,81.4,60.8,2015-05-14T04:00:00,2000000.0,3000000.0,2629000.0,$,2000000.0,3000000.0,,Oil Painting
Pablo Picasso,,2024-11-19T09:00:00,,9950000.0,sotheby's,1949.0,oil,1.0,61.0,50.0,,,,,,9000000.0,12000000.0,USD,Oil Painting
Pablo Picasso,,2024-11-19T09:00:00,,1920000.0,sotheby's,1969.0,oil,1.0,114.3,65.1,,,,,,1500000.0,2500000.0,USD,Oil Painting
Pablo Picasso,,2024-11-19T09:00:00,,,sotheby's,1939.0,oil,1.0,33.1,55.1,,,,,,1500000.0,2000000.0,USD,Oil Painting
Pablo Picasso,,2024-11-19T09:00:00,,,sotheby's,1968.0,oil,1.0,81.0,65.0,,,,,,3000000.0,4000000.0,USD,Oil Painting
Pablo Picasso,,2024-11-19T09:00:00,,1800000.0,sotheby's,1917.0,oil,1.0,39.4,49.4,,,,,,1500000.0,2500000.0,USD,Oil Painting
Pablo Picasso,,2024-11-19T08:00:00,,24800000.0,sotheby's,1925.0,oil,1.0,131.0,97.8,,,,,,,,USD,Oil Painting
Pablo Picasso,,2024-06-26T02:00:00,,13609932.0,sotheby's,1922.0,oil,1.0,80.7,116.3,,,,,,10000000.0,15000000.0,GBP,Oil Painting
